,Unnamed: 0,id,year,datetime,lat,lon,dep,mag,station,p_arrival_time,s_arrival_time
2640,539259,1173650,2015,2015-07-22T12:00:18.750Z,45.9662,-129.995,2.71,0.0,OOAXCC1,0.69,1.42
2641,539260,1173650,2015,2015-07-22T12:00:18.750Z,45.9662,-129.995,2.71,0.0,OOAXEC1,0.8,1.49
2642,539261,1173651,2015,2015-07-22T12:57:22.510Z,45.968,-129.9947,1.48,0.0,OOAXAS2,1.01,1.86
2643,539262,1173651,2015,2015-07-22T12:57:22.510Z,45.968,-129.9947,1.48,0.0,OOAXEC3,0.89,1.83
2644,539263,1173651,2015,2015-07-22T12:57:22.510Z,45.968,-129.9947,1.48,0.0,OOAXEC2,0.86,1.71
2645,539264,1173651,2015,2015-07-22T12:57:22.510Z,45.968,-129.9947,1.48,0.0,OOAXAS1,1.15,2.59
2646,539265,1173651,2015,2015-07-22T12:57:22.510Z,45.968,-129.9947,1.48,0.0,OOAXCC1,0.58,1.2
2647,539266,1173651,2015,2015-07-22T12:57:22.510Z,45.968,-129.9947,1.48,0.0,OOAXEC1,0.65,1.43
2648,539267,1173652,2015,2015-07-22T12:57:24.620Z,45.9187,-130.1602,0.37,0.0,OOAXEC3,3.23,4.8
2649,539268,1173652,2015,2015-07-22T12:57:24.620Z,45.9187,-130.1602,0.37,0.0,OOAXEC2,3.02,3.06
2650,539269,1173652,2015,2015-07-22T12:57:24.620Z,45.9187,-130.1602,0.37,0.0,OOAXAS1,3.25,5.36
2651,539270,1173653,2015,2015-07-22T12:58:38.330Z,45.9493,-129.9768,1.0,0.0,OOAXEC3,0.49,1.05
2652,539271,1173653,2015,2015-07-22T12:58:38.330Z,45.9493,-129.9768,1.0,0.0,OOAXEC2,0.35,0.96
2653,539272,1173653,2015,2015-07-22T12:58:38.330Z,45.9493,-129.9768,1.0,0.0,OOAXEC1,0.32,0.65
2654,539273,1173655,2015,2015-07-22T14:40:45.990Z,45.9253,-129.954,0.81,0.0,OOAXEC3,0.65,1.3
2655,539274,1173655,2015,2015-07-22T14:40:45.990Z,45.9253,-129.954,0.81,0.0,OOAXEC2,0.68,1.33
2656,539275,1173655,2015,2015-07-22T14:40:45.990Z,45.9253,-129.954,0.81,0.0,OOAXAS1,0.91,1.91
2657,539276,1173655,2015,2015-07-22T14:40:45.990Z,45.9253,-129.954,0.81,0.0,OOAXID1,0.55,1.15
2658,539277,1173656,2015,2015-07-22T15:00:10.650Z,45.9083,-130.083,0.25,0.0,OOAXAS1,1.76,3.38
2659,539278,1173656,2015,2015-07-22T15:00:10.650Z,45.9083,-130.083,0.25,0.0,OOAXCC1,1.76,3.51
2660,539279,1173657,2015,2015-07-22T15:55:21.010Z,45.957,-129.9943,1.58,0.0,OOAXEC3,0.76,1.45
2661,539280,1173657,2015,2015-07-22T15:55:21.010Z,45.957,-129.9943,1.58,0.0,OOAXEC2,0.74,1.39
2662,539281,1173657,2015,2015-07-22T15:55:21.010Z,45.957,-129.9943,1.58,0.0,OOAXCC1,0.47,1.05
2663,539282,1173657,2015,2015-07-22T15:55:21.010Z,45.957,-129.9943,1.58,0.0,OOAXEC1,0.53,1.1
2664,539283,1173658,2015,2015-07-22T15:59:18.170Z,45.9442,-129.9845,0.72,0.0,OOAXEC3,0.38,0.87
2665,539284,1173658,2015,2015-07-22T15:59:18.170Z,45.9442,-129.9845,0.72,0.0,OOAXEC1,0.33,0.74
2666,539285,1173659,2015,2015-07-22T16:37:36.620Z,45.9692,-129.993,2.45,0.0,OOAXEC3,1.03,1.9
2667,539286,1173659,2015,2015-07-22T16:37:36.620Z,45.9692,-129.993,2.45,0.0,OOAXCC1,0.7,1.48
2668,539287,1173659,2015,2015-07-22T16:37:36.620Z,45.9692,-129.993,2.45,0.0,OOAXEC1,0.79,1.51
2669,539288,1173660,2015,2015-07-22T21:39:22.270Z,45.975,-129.9947,2.2,0.0,OOAXAS2,1.24,2.12
2670,539289,1173660,2015,2015-07-22T21:39:22.270Z,45.975,-129.9947,2.2,0.0,OOAXEC3,1.05,2.09
2671,539290,1173660,2015,2015-07-22T21:39:22.270Z,45.975,-129.9947,2.2,0.0,OOAXEC2,1.02,1.99
2672,539291,1173660,2015,2015-07-22T21:39:22.270Z,45.975,-129.9947,2.2,0.0,OOAXAS1,1.42,2.7
2673,539292,1173660,2015,2015-07-22T21:39:22.270Z,45.975,-129.9947,2.2,0.0,OOAXCC1,0.75,1.49
2674,539293,1173660,2015,2015-07-22T21:39:22.270Z,45.975,-129.9947,2.2,0.0,OOAXEC1,0.82,1.69
2675,539294,1173661,2015,2015-07-22T21:39:26.640Z,45.9522,-129.9987,0.81,0.0,OOAXAS1,0.13,1.28
2676,539295,1173662,2015,2015-07-22T23:38:02.320Z,45.9438,-129.983,0.71,0.0,OOAXEC3,0.45,0.84
2677,539296,1173662,2015,2015-07-22T23:38:02.320Z,45.9438,-129.983,0.71,0.0,OOAXEC2,0.41,0.83
2678,539297,1173662,2015,2015-07-22T23:38:02.320Z,45.9438,-129.983,0.71,0.0,OOAXAS1,0.57,1.16
2679,539298,1173662,2015,2015-07-22T23:38:02.320Z,45.9438,-129.983,0.71,0.0,OOAXEC1,0.32,0.76
2680,539299,1173663,2015,2015-07-23T00:12:46.930Z,45.9577,-129.9885,1.0,0.0,OOAXEC3,0.69,1.35
2681,539300,1173663,2015,2015-07-23T00:12:46.930Z,45.9577,-129.9885,1.0,0.0,OOAXEC2,0.68,1.34
2682,539301,1173663,2015,2015-07-23T00:12:46.930Z,45.9577,-129.9885,1.0,0.0,OOAXCC1,0.52,1.11
2683,539302,1173663,2015,2015-07-23T00:12:46.930Z,45.9577,-129.9885,1.0,0.0,OOAXEC1,0.48,0.97
2684,539303,1173664,2015,2015-07-23T00:39:00.230Z,45.9592,-129.9967,1.94,0.0,OOAXEC3,0.87,1.57
2685,539304,1173664,2015,2015-07-23T00:39:00.230Z,45.9592,-129.9967,1.94,0.0,OOAXEC2,0.79,1.53
2686,539305,1173664,2015,2015-07-23T00:39:00.230Z,45.9592,-129.9967,1.94,0.0,OOAXCC1,0.5,1.12
2687,539306,1173664,2015,2015-07-23T00:39:00.230Z,45.9592,-129.9967,1.94,0.0,OOAXEC1,0.62,1.25
2688,539307,1173665,2015,2015-07-23T01:27:40.540Z,45.947,-129.9933,0.66,0.0,OOAXCC1,0.52,1.1
2689,539308,1173665,2015,2015-07-23T01:27:40.540Z,45.947,-129.9933,0.66,0.0,OOAXEC1,0.41,0.96
2690,539309,1173666,2015,2015-07-23T03:14:26.450Z,45.9682,-129.9952,2.0,0.0,OOAXEC3,0.95,1.82
2691,539310,1173666,2015,2015-07-23T03:14:26.450Z,45.9682,-129.9952,2.0,0.0,OOAXEC2,0.92,1.85
2692,539311,1173666,2015,2015-07-23T03:14:26.450Z,45.9682,-129.9952,2.0,0.0,OOAXCC1,0.63,1.29
2693,539312,1173666,2015,2015-07-23T03:14:26.450Z,45.9682,-129.9952,2.0,0.0,OOAXEC1,0.74,1.41
2694,539313,1173667,2015,2015-07-23T07:43:39.890Z,45.9447,-129.9835,1.02,0.0,OOAXEC3,0.42,0.91
2695,539314,1173667,2015,2015-07-23T07:43:39.890Z,45.9447,-129.9835,1.02,0.0,OOAXEC1,0.38,0.76
2696,539315,1173668,2015,2015-07-23T09:42:45.380Z,45.96,-129.9612,0.12,0.0,OOAXEC3,0.97,1.98
2697,539316,1173668,2015,2015-07-23T09:42:45.380Z,45.96,-129.9612,0.12,0.0,OOAXEC1,0.69,1.58
2698,539317,1173669,2015,2015-07-23T11:31:49.990Z,45.9087,-130.0053,0.02,0.0,OOAXEC2,-0.06,2.51
2699,539318,1173669,2015,2015-07-23T11:31:49.990Z,45.9087,-130.0053,0.02,0.0,OOAXAS1,-0.5,2.09
2700,539319,1173669,2015,2015-07-23T11:31:49.990Z,45.9087,-130.0053,0.02,0.0,OOAXEC1,0.74,3.27
2701,539320,1173670,2015,2015-07-23T12:06:08.900Z,45.9447,-129.9807,1.16,0.0,OOAXEC3,0.43,0.93
2702,539321,1173670,2015,2015-07-23T12:06:08.900Z,45.9447,-129.9807,1.16,0.0,OOAXEC2,0.4,0.86
2703,539322,1173670,2015,2015-07-23T12:06:08.900Z,45.9447,-129.9807,1.16,0.0,OOAXAS1,0.58,1.2
2704,539323,1173670,2015,2015-07-23T12:06:08.900Z,45.9447,-129.9807,1.16,0.0,OOAXCC1,0.67,1.43
2705,539324,1173670,2015,2015-07-23T12:06:08.900Z,45.9447,-129.9807,1.16,0.0,OOAXEC1,0.37,0.79
2706,539325,1173671,2015,2015-07-23T13:19:21.980Z,45.9558,-129.9925,1.46,0.0,OOAXCC1,0.51,1.04
2707,539326,1173672,2015,2015-07-23T13:23:12.520Z,45.9232,-130.009,0.94,0.0,OOAXAS2,0.51,0.81
2708,539327,1173672,2015,2015-07-23T13:23:12.520Z,45.9232,-130.009,0.94,0.0,OOAXEC3,0.74,1.42
2709,539328,1173672,2015,2015-07-23T13:23:12.520Z,45.9232,-130.009,0.94,0.0,OOAXAS1,0.55,1.12
2710,539329,1173672,2015,2015-07-23T13:23:12.520Z,45.9232,-130.009,0.94,0.0,OOAXEC1,-0.03,1.72
2711,539330,1173673,2015,2015-07-23T13:41:28.360Z,45.9947,-130.1803,0.15,0.0,OOAXAS2,2.99,5.57
2712,539331,1173673,2015,2015-07-23T13:41:28.360Z,45.9947,-130.1803,0.15,0.0,OOAXEC2,3.93,6.5
2713,539332,1173673,2015,2015-07-23T13:41:28.360Z,45.9947,-130.1803,0.15,0.0,OOAXEC1,3.17,4.34
2714,539333,1173674,2015,2015-07-23T13:57:53.110Z,45.9637,-130.0203,0.17,0.0,OOAXAS1,1.22,2.11
2715,539334,1173674,2015,2015-07-23T13:57:53.110Z,45.9637,-130.0203,0.17,0.0,OOAXCC1,0.35,1.23
2716,539335,1173676,2015,2015-07-23T16:26:04.110Z,45.9613,-129.9877,1.0,0.0,OOAXEC3,0.78,1.45
2717,539336,1173676,2015,2015-07-23T16:26:04.110Z,45.9613,-129.9877,1.0,0.0,OOAXEC2,0.76,1.37
2718,539337,1173676,2015,2015-07-23T16:26:04.110Z,45.9613,-129.9877,1.0,0.0,OOAXAS1,0.89,1.78
2719,539338,1173676,2015,2015-07-23T16:26:04.110Z,45.9613,-129.9877,1.0,0.0,OOAXCC1,0.52,1.15
2720,539339,1173676,2015,2015-07-23T16:26:04.110Z,45.9613,-129.9877,1.0,0.0,OOAXEC1,0.56,1.11
2721,539340,1173677,2015,2015-07-23T17:09:01.550Z,45.9672,-129.9937,2.16,0.0,OOAXEC2,1.0,1.69
2722,539341,1173677,2015,2015-07-23T17:09:01.550Z,45.9672,-129.9937,2.16,0.0,OOAXCC1,0.61,1.35
2723,539342,1173677,2015,2015-07-23T17:09:01.550Z,45.9672,-129.9937,2.16,0.0,OOAXEC1,0.71,1.41
2724,539343,1173678,2015,2015-07-23T18:39:24.240Z,45.9193,-130.0005,1.53,0.0,OOAXAS2,0.54,0.85
2725,539344,1173678,2015,2015-07-23T18:39:24.240Z,45.9193,-130.0005,1.53,0.0,OOAXEC3,0.75,1.45
2726,539345,1173678,2015,2015-07-23T18:39:24.240Z,45.9193,-130.0005,1.53,0.0,OOAXEC2,0.85,1.54
2727,539346,1173678,2015,2015-07-23T18:39:24.240Z,45.9193,-130.0005,1.53,0.0,OOAXAS1,0.59,1.18
2728,539347,1173678,2015,2015-07-23T18:39:24.240Z,45.9193,-130.0005,1.53,0.0,OOAXCC1,0.98,1.9
2729,539348,1173678,2015,2015-07-23T18:39:24.240Z,45.9193,-130.0005,1.53,0.0,OOAXEC1,0.95,1.79
2730,539349,1173678,2015,2015-07-23T18:39:24.240Z,45.9193,-130.0005,1.53,0.0,OOAXID1,0.66,1.17
2731,539350,1173679,2015,2015-07-23T20:46:31.790Z,45.9737,-129.9908,2.79,0.0,OOAXEC3,1.28,2.04
2732,539351,1173679,2015,2015-07-23T20:46:31.790Z,45.9737,-129.9908,2.79,0.0,OOAXCC1,0.71,1.71
2733,539352,1173679,2015,2015-07-23T20:46:31.790Z,45.9737,-129.9908,2.79,0.0,OOAXEC1,0.94,1.63
2734,539353,1173680,2015,2015-07-23T21:50:32.510Z,46.0065,-129.9975,4.52,0.0,OOAXCC1,1.36,2.69
2735,539354,1173680,2015,2015-07-23T21:50:32.510Z,46.0065,-129.9975,4.52,0.0,OOAXEC1,1.63,2.82
2736,539355,1173681,2015,2015-07-23T22:06:41.080Z,45.9797,-129.9912,1.23,0.0,OOAXAS2,1.19,2.12
2737,539356,1173681,2015,2015-07-23T22:06:41.080Z,45.9797,-129.9912,1.23,0.0,OOAXEC3,1.17,2.1
2738,539357,1173681,2015,2015-07-23T22:06:41.080Z,45.9797,-129.9912,1.23,0.0,OOAXEC2,1.05,2.04
2739,539358,1173681,2015,2015-07-23T22:06:41.080Z,45.9797,-129.9912,1.23,0.0,OOAXAS1,1.38,2.44
2740,539359,1173681,2015,2015-07-23T22:06:41.080Z,45.9797,-129.9912,1.23,0.0,OOAXCC1,0.75,1.75
2741,539360,1173681,2015,2015-07-23T22:06:41.080Z,45.9797,-129.9912,1.23,0.0,OOAXEC1,0.87,1.76
2742,539361,1173682,2015,2015-07-23T22:06:44.660Z,46.0078,-129.925,1.01,0.0,OOAXAS2,2.22,3.88
2743,539362,1173682,2015,2015-07-23T22:06:44.660Z,46.0078,-129.925,1.01,0.0,OOAXEC3,2.01,3.94
2744,539363,1173682,2015,2015-07-23T22:06:44.660Z,46.0078,-129.925,1.01,0.0,OOAXEC2,1.66,3.37
2745,539364,1173682,2015,2015-07-23T22:06:44.660Z,46.0078,-129.925,1.01,0.0,OOAXAS1,2.21,3.88
2746,539365,1173683,2015,2015-07-23T23:17:05.570Z,45.9533,-129.9853,1.32,0.0,OOAXAS1,0.75,1.43
2747,539366,1173683,2015,2015-07-23T23:17:05.570Z,45.9533,-129.9853,1.32,0.0,OOAXCC1,0.58,1.19
2748,539367,1173683,2015,2015-07-23T23:17:05.570Z,45.9533,-129.9853,1.32,0.0,OOAXEC1,0.42,0.86
2749,539368,1173684,2015,2015-07-24T04:45:45.100Z,45.956,-129.996,1.6,0.0,OOAXAS2,0.87,1.43
2750,539369,1173684,2015,2015-07-24T04:45:45.100Z,45.956,-129.996,1.6,0.0,OOAXEC3,0.71,1.46
2751,539370,1173684,2015,2015-07-24T04:45:45.100Z,45.956,-129.996,1.6,0.0,OOAXEC2,0.69,1.41
2752,539371,1173684,2015,2015-07-24T04:45:45.100Z,45.956,-129.996,1.6,0.0,OOAXAS1,0.79,1.81
2753,539372,1173684,2015,2015-07-24T04:45:45.100Z,45.956,-129.996,1.6,0.0,OOAXCC1,0.41,1.03
2754,539373,1173684,2015,2015-07-24T04:45:45.100Z,45.956,-129.996,1.6,0.0,OOAXEC1,0.5,1.16
2755,539374,1173685,2015,2015-07-24T04:46:11.820Z,45.9615,-129.9957,1.9,0.0,OOAXEC3,0.87,1.64
2756,539375,1173685,2015,2015-07-24T04:46:11.820Z,45.9615,-129.9957,1.9,0.0,OOAXEC2,0.83,1.53
2757,539376,1173685,2015,2015-07-24T04:46:11.820Z,45.9615,-129.9957,1.9,0.0,OOAXCC1,0.52,1.14
2758,539377,1173685,2015,2015-07-24T04:46:11.820Z,45.9615,-129.9957,1.9,0.0,OOAXEC1,0.62,1.28
2759,539378,1173686,2015,2015-07-24T05:09:22.500Z,45.9483,-129.986,0.94,0.0,OOAXEC3,0.54,1.04
2760,539379,1173686,2015,2015-07-24T05:09:22.500Z,45.9483,-129.986,0.94,0.0,OOAXEC2,0.47,1.02
2761,539380,1173686,2015,2015-07-24T05:09:22.500Z,45.9483,-129.986,0.94,0.0,OOAXAS1,0.63,0.65
2762,539381,1173686,2015,2015-07-24T05:09:22.500Z,45.9483,-129.986,0.94,0.0,OOAXCC1,0.53,1.24
2763,539382,1173686,2015,2015-07-24T05:09:22.500Z,45.9483,-129.986,0.94,0.0,OOAXEC1,0.32,0.74
2764,539383,1173687,2015,2015-07-24T05:10:29.720Z,45.9507,-129.9828,1.25,0.0,OOAXEC2,0.55,1.07
2765,539384,1173687,2015,2015-07-24T05:10:29.720Z,45.9507,-129.9828,1.25,0.0,OOAXAS1,0.69,1.43
2766,539385,1173687,2015,2015-07-24T05:10:29.720Z,45.9507,-129.9828,1.25,0.0,OOAXCC1,0.58,1.28
2767,539386,1173687,2015,2015-07-24T05:10:29.720Z,45.9507,-129.9828,1.25,0.0,OOAXEC1,0.36,0.78
2768,539387,1173688,2015,2015-07-24T05:45:26.000Z,45.9565,-129.991,1.48,0.0,OOAXEC3,0.73,1.37
2769,539388,1173688,2015,2015-07-24T05:45:26.000Z,45.9565,-129.991,1.48,0.0,OOAXEC2,0.71,1.29
2770,539389,1173688,2015,2015-07-24T05:45:26.000Z,45.9565,-129.991,1.48,0.0,OOAXCC1,0.5,1.07
2771,539390,1173688,2015,2015-07-24T05:45:26.000Z,45.9565,-129.991,1.48,0.0,OOAXEC1,0.51,1.05
2772,539391,1173689,2015,2015-07-24T09:14:18.680Z,45.9505,-129.9898,1.33,0.0,OOAXAS2,0.75,1.34
2773,539392,1173689,2015,2015-07-24T09:14:18.680Z,45.9505,-129.9898,1.33,0.0,OOAXEC3,0.58,1.17
2774,539393,1173689,2015,2015-07-24T09:14:18.680Z,45.9505,-129.9898,1.33,0.0,OOAXEC2,0.58,1.14
2775,539394,1173689,2015,2015-07-24T09:14:18.680Z,45.9505,-129.9898,1.33,0.0,OOAXAS1,0.67,1.34
2776,539395,1173689,2015,2015-07-24T09:14:18.680Z,45.9505,-129.9898,1.33,0.0,OOAXCC1,0.54,1.1
2777,539396,1173689,2015,2015-07-24T09:14:18.680Z,45.9505,-129.9898,1.33,0.0,OOAXEC1,0.4,0.9
2778,539397,1173690,2015,2015-07-24T09:32:36.820Z,45.9483,-129.9863,1.3,0.0,OOAXCC1,0.57,1.22
2779,539398,1173690,2015,2015-07-24T09:32:36.820Z,45.9483,-129.9863,1.3,0.0,OOAXEC1,0.41,0.82
2780,539399,1173691,2015,2015-07-24T09:41:29.630Z,45.9593,-129.9965,2.05,0.0,OOAXEC3,0.86,1.58
2781,539400,1173691,2015,2015-07-24T09:41:29.630Z,45.9593,-129.9965,2.05,0.0,OOAXEC2,0.82,1.54
2782,539401,1173691,2015,2015-07-24T09:41:29.630Z,45.9593,-129.9965,2.05,0.0,OOAXCC1,0.52,1.15
2783,539402,1173691,2015,2015-07-24T09:41:29.630Z,45.9593,-129.9965,2.05,0.0,OOAXEC1,0.62,1.27
2784,539403,1173692,2015,2015-07-24T09:46:28.970Z,45.98,-129.9952,3.56,0.0,OOAXEC3,1.3,2.35
2785,539404,1173692,2015,2015-07-24T09:46:28.970Z,45.98,-129.9952,3.56,0.0,OOAXCC1,0.96,1.89
2786,539405,1173692,2015,2015-07-24T09:46:28.970Z,45.98,-129.9952,3.56,0.0,OOAXEC1,0.62,1.99
2787,539406,1173694,2015,2015-07-24T11:08:24.430Z,45.9603,-130.0153,0.0,0.0,OOAXEC2,1.48,2.84
2788,539407,1173694,2015,2015-07-24T11:08:24.430Z,45.9603,-130.0153,0.0,0.0,OOAXCC1,0.14,0.31
2789,539408,1173695,2015,2015-07-24T11:09:40.500Z,45.9963,-130.0705,1.27,0.0,OOAXEC2,2.33,3.68
2790,539409,1173695,2015,2015-07-24T11:09:40.500Z,45.9963,-130.0705,1.27,0.0,OOAXEC1,1.39,1.67
2791,539410,1173696,2015,2015-07-24T11:19:45.230Z,45.9685,-130.0075,0.02,0.0,OOAXEC1,0.97,1.06
2792,539411,1173697,2015,2015-07-24T11:30:55.740Z,45.9595,-130.0265,0.01,0.0,OOAXAS2,0.86,1.02
2793,539412,1173697,2015,2015-07-24T11:30:55.740Z,45.9595,-130.0265,0.01,0.0,OOAXCC1,0.41,0.55
2794,539413,1173697,2015,2015-07-24T11:30:55.740Z,45.9595,-130.0265,0.01,0.0,OOAXID1,2.07,3.38
2795,539414,1173698,2015,2015-07-24T11:46:25.740Z,45.951,-129.9865,1.92,0.0,OOAXAS1,0.71,1.37
2796,539415,1173698,2015,2015-07-24T11:46:25.740Z,45.951,-129.9865,1.92,0.0,OOAXCC1,0.64,1.23
2797,539416,1173698,2015,2015-07-24T11:46:25.740Z,45.951,-129.9865,1.92,0.0,OOAXEC1,0.47,1.02
2798,539417,1173699,2015,2015-07-24T12:19:07.310Z,45.9293,-130.0808,0.59,0.0,OOAXEC3,1.78,3.13
2799,539418,1173699,2015,2015-07-24T12:19:07.310Z,45.9293,-130.0808,0.59,0.0,OOAXEC2,2.14,3.38
2800,539419,1173700,2015,2015-07-24T12:26:24.580Z,45.987,-130.1222,0.94,0.0,OOAXAS2,2.01,3.81
2801,539420,1173701,2015,2015-07-24T14:54:03.100Z,45.9475,-129.9842,1.18,0.0,OOAXEC3,0.51,1.01
2802,539421,1173701,2015,2015-07-24T14:54:03.100Z,45.9475,-129.9842,1.18,0.0,OOAXCC1,0.56,1.26
2803,539422,1173701,2015,2015-07-24T14:54:03.100Z,45.9475,-129.9842,1.18,0.0,OOAXEC1,0.39,0.73
2804,539423,1173702,2015,2015-07-24T17:49:04.240Z,45.968,-129.9942,1.82,0.0,OOAXAS2,1.13,1.85
2805,539424,1173702,2015,2015-07-24T17:49:04.240Z,45.968,-129.9942,1.82,0.0,OOAXEC3,0.92,1.78
2806,539425,1173702,2015,2015-07-24T17:49:04.240Z,45.968,-129.9942,1.82,0.0,OOAXEC2,0.89,1.8
2807,539426,1173702,2015,2015-07-24T17:49:04.240Z,45.968,-129.9942,1.82,0.0,OOAXAS1,1.33,1.99
2808,539427,1173702,2015,2015-07-24T17:49:04.240Z,45.968,-129.9942,1.82,0.0,OOAXCC1,0.62,1.24
2809,539428,1173702,2015,2015-07-24T17:49:04.240Z,45.968,-129.9942,1.82,0.0,OOAXEC1,0.7,1.36
2810,539429,1173703,2015,2015-07-24T18:37:41.090Z,45.9752,-129.9375,0.77,0.0,OOAXEC3,1.28,2.31
2811,539430,1173703,2015,2015-07-24T18:37:41.090Z,45.9752,-129.9375,0.77,0.0,OOAXEC2,1.24,2.18
2812,539431,1173703,2015,2015-07-24T18:37:41.090Z,45.9752,-129.9375,0.77,0.0,OOAXCC1,1.01,1.83
2813,539432,1173703,2015,2015-07-24T18:37:41.090Z,45.9752,-129.9375,0.77,0.0,OOAXEC1,1.02,1.89
2814,539433,1173704,2015,2015-07-24T19:11:22.850Z,45.9758,-129.9863,3.51,0.0,OOAXCC1,0.91,1.85
2815,539434,1173704,2015,2015-07-24T19:11:22.850Z,45.9758,-129.9863,3.51,0.0,OOAXEC1,1.02,1.8
2816,539435,1173705,2015,2015-07-24T23:18:09.250Z,45.9408,-129.9817,1.33,0.0,OOAXAS2,0.79,1.23
2817,539436,1173705,2015,2015-07-24T23:18:09.250Z,45.9408,-129.9817,1.33,0.0,OOAXEC3,0.44,0.89
2818,539437,1173705,2015,2015-07-24T23:18:09.250Z,45.9408,-129.9817,1.33,0.0,OOAXEC2,0.42,0.85
2819,539438,1173705,2015,2015-07-24T23:18:09.250Z,45.9408,-129.9817,1.33,0.0,OOAXAS1,0.62,1.2
2820,539439,1173705,2015,2015-07-24T23:18:09.250Z,45.9408,-129.9817,1.33,0.0,OOAXCC1,0.74,1.51
2821,539440,1173705,2015,2015-07-24T23:18:09.250Z,45.9408,-129.9817,1.33,0.0,OOAXEC1,0.41,0.85
2822,539441,1173705,2015,2015-07-24T23:18:09.250Z,45.9408,-129.9817,1.33,0.0,OOAXID1,0.6,1.04
2823,539442,1173706,2015,2015-07-24T23:39:27.530Z,45.9568,-130.0057,0.01,0.0,OOAXAS1,1.32,2.3
2824,539443,1173706,2015,2015-07-24T23:39:27.530Z,45.9568,-130.0057,0.01,0.0,OOAXCC1,-0.37,-0.27
2825,539444,1173706,2015,2015-07-24T23:39:27.530Z,45.9568,-130.0057,0.01,0.0,OOAXEC1,0.88,1.99
2826,539445,1173707,2015,2015-07-24T23:47:38.520Z,45.9675,-129.9935,2.18,0.0,OOAXEC3,0.98,1.81
2827,539446,1173707,2015,2015-07-24T23:47:38.520Z,45.9675,-129.9935,2.18,0.0,OOAXEC2,0.94,1.75
2828,539447,1173707,2015,2015-07-24T23:47:38.520Z,45.9675,-129.9935,2.18,0.0,OOAXCC1,0.64,1.34
2829,539448,1173707,2015,2015-07-24T23:47:38.520Z,45.9675,-129.9935,2.18,0.0,OOAXEC1,0.74,1.45
2830,539449,1173708,2015,2015-07-25T03:15:31.420Z,45.9282,-129.9663,0.03,0.0,OOAXEC3,0.05,1.21
2831,539450,1173708,2015,2015-07-25T03:15:31.420Z,45.9282,-129.9663,0.03,0.0,OOAXEC2,0.11,1.29
2832,539451,1173710,2015,2015-07-25T10:07:49.390Z,45.9548,-129.9923,1.0,0.0,OOAXAS2,0.79,1.35
2833,539452,1173710,2015,2015-07-25T10:07:49.390Z,45.9548,-129.9923,1.0,0.0,OOAXEC3,0.66,1.35
2834,539453,1173710,2015,2015-07-25T10:07:49.390Z,45.9548,-129.9923,1.0,0.0,OOAXEC2,0.62,1.29
2835,539454,1173710,2015,2015-07-25T10:07:49.390Z,45.9548,-129.9923,1.0,0.0,OOAXAS1,0.72,1.53
2836,539455,1173710,2015,2015-07-25T10:07:49.390Z,45.9548,-129.9923,1.0,0.0,OOAXCC1,0.44,1.05
2837,539456,1173710,2015,2015-07-25T10:07:49.390Z,45.9548,-129.9923,1.0,0.0,OOAXEC1,0.45,0.95
2838,539457,1173711,2015,2015-07-25T10:12:47.260Z,45.9593,-129.9987,1.25,0.0,OOAXAS2,0.71,1.6
2839,539458,1173711,2015,2015-07-25T10:12:47.260Z,45.9593,-129.9987,1.25,0.0,OOAXEC2,0.72,1.41
2840,539459,1173711,2015,2015-07-25T10:12:47.260Z,45.9593,-129.9987,1.25,0.0,OOAXAS1,0.81,2.21
2841,539460,1173711,2015,2015-07-25T10:12:47.260Z,45.9593,-129.9987,1.25,0.0,OOAXCC1,0.24,0.98
2842,539461,1173711,2015,2015-07-25T10:12:47.260Z,45.9593,-129.9987,1.25,0.0,OOAXEC1,0.83,1.14
2843,539462,1173712,2015,2015-07-25T12:23:07.610Z,45.938,-129.9995,0.53,0.0,OOAXAS1,0.46,0.47
2844,539463,1173712,2015,2015-07-25T12:23:07.610Z,45.938,-129.9995,0.53,0.0,OOAXEC1,0.68,1.24
2845,539464,1173713,2015,2015-07-25T19:04:14.880Z,45.9638,-129.9907,1.0,0.0,OOAXCC1,0.71,1.11
2846,539465,1173713,2015,2015-07-25T19:04:14.880Z,45.9638,-129.9907,1.0,0.0,OOAXEC1,0.52,1.21
2847,539466,1173714,2015,2015-07-25T19:27:31.520Z,45.9782,-129.9778,2.47,0.0,OOAXEC3,1.09,2.14
2848,539467,1173714,2015,2015-07-25T19:27:31.520Z,45.9782,-129.9778,2.47,0.0,OOAXEC2,1.15,2.02
2849,539468,1173714,2015,2015-07-25T19:27:31.520Z,45.9782,-129.9778,2.47,0.0,OOAXCC1,0.98,1.74
2850,539469,1173714,2015,2015-07-25T19:27:31.520Z,45.9782,-129.9778,2.47,0.0,OOAXEC1,0.85,1.73
2851,539470,1173715,2015,2015-07-25T19:40:03.100Z,45.9713,-129.9917,4.0,0.0,OOAXEC3,2.27,3.33
2852,539471,1173715,2015,2015-07-25T19:40:03.100Z,45.9713,-129.9917,4.0,0.0,OOAXEC1,0.98,1.86
2853,539472,1173716,2015,2015-07-25T19:45:48.570Z,45.9422,-129.978,0.95,0.0,OOAXEC3,0.34,0.8
2854,539473,1173716,2015,2015-07-25T19:45:48.570Z,45.9422,-129.978,0.95,0.0,OOAXEC2,0.32,0.72
